user,channel,message,timestamp,time,donation
user_193,channel_4,OMEGALUL,2022-07-29 14:44:01,14:44:01,0
user_588,channel_4,"i was thinking 10, but 4?",2022-07-29 15:02:19,15:02:19,0
user_1255,channel_5,Biggus Dickus Mode BOOMER,2022-07-29 15:22:08,15:22:08,0
user_121,channel_5,agreed haha,2022-07-29 15:37:51,15:37:51,0
user_344,channel_3,AYAYA STAY WITH US,2022-07-29 15:49:21,15:49:21,0
user_328,channel_3,zekeLOVE zekeCH zekeAD,2022-07-29 16:00:43,16:00:43,0
user_416,channel_2,Milk Pog,2022-07-29 16:20:50,16:20:50,0
user_26,channel_2,i feel like he might be a silent objector,2022-07-29 16:30:52,16:30:52,0
user_483,channel_3,Sadge,2022-07-29 17:22:22,17:22:22,0
user_494,channel_3,Thats his thought of degen,2022-07-29 17:25:00,17:25:00,0
user_507,channel_4,You're the best!,2022-07-29 17:27:59,17:27:59,500
user_194,channel_5,saved,2022-07-29 18:37:48,18:37:48,0
user_808,channel_4,@jaytea111 LMFAO,2022-07-29 18:41:57,18:41:57,0
user_859,channel_4,,2022-07-29 20:25:48,20:25:48,0
user_542,channel_5,Sadge,2022-07-29 21:36:24,21:36:24,0
user_408,channel_3,SIGMA MALE EZ,2022-07-29 21:38:10,21:38:10,0
user_198,channel_3,POGGERS NARUTO TALK,2022-07-29 22:38:11,22:38:11,0
user_354,channel_3,hydrate.,2022-07-29 22:58:25,22:58:25,0
user_68,channel_2,LULW TRUE,2022-07-29 23:31:11,23:31:11,0
user_575,channel_3,I want that bad day ends asap hopefully thinking as naive as I am that tomorrow will be better Sadge,2022-07-29 23:45:11,23:45:11,0
user_91,channel_3,BIG !!!,2022-07-30 00:41:05,00:41:05,0
user_350,channel_1,so just focus on the present?,2022-07-30 00:59:32,00:59:32,0
user_168,channel_2,lirikTHUMP lirikTHUMP lirikTHUMP,2022-07-30 01:11:41,01:11:41,0
user_59,channel_4,That’s great,2022-07-30 01:11:57,01:11:57,0
user_645,channel_3,YEP Sadge relatable,2022-07-30 02:07:53,02:07:53,0
user_151,channel_2,4Head,2022-07-30 02:23:37,02:23:37,0
user_891,channel_3,monkaW I'm you,2022-07-30 02:54:17,02:54:17,0
user_431,channel_2,LULW,2022-07-30 03:35:09,03:35:09,0
user_790,channel_4,monkaHmm,2022-07-30 04:16:14,04:16:14,0
user_130,channel_2,LUL,2022-07-30 05:03:02,05:03:02,0
user_403,channel_1,or you buy some OF stuff and realize you paid waaayyyy too much for it ... dont buy of stuff LUL,2022-07-30 05:09:55,05:09:55,0
user_424,channel_4,forest4Cozy,2022-07-30 05:36:02,05:36:02,0
user_750,channel_1,Jebaited,2022-07-30 06:16:48,06:16:48,0
user_55,channel_4,<3,2022-07-30 06:18:11,06:18:11,0
user_759,channel_2,no re EZ,2022-07-30 06:35:27,06:35:27,0
user_460,channel_5,KEKW,2022-07-30 06:37:46,06:37:46,0
user_254,channel_4,Sadge,2022-07-30 06:48:31,06:48:31,0
user_9,channel_2,FeelsStrongMan,2022-07-30 07:03:16,07:03:16,0
user_25,channel_1,awwww KEKW,2022-07-30 07:43:19,07:43:19,0
user_344,channel_1,KEKW,2022-07-30 07:54:10,07:54:10,0
user_59,channel_3,Lol,2022-07-30 07:56:07,07:56:07,0
user_420,channel_4,@killermonk_ow . Very true too! lul,2022-07-30 08:19:30,08:19:30,0
user_1098,channel_4,<3,2022-07-30 09:00:24,09:00:24,0
user_1258,channel_5,NotLikeThis not her,2022-07-30 09:40:26,09:40:26,0
user_56,channel_1,same,2022-07-30 09:41:49,09:41:49,0
user_1048,channel_1,milk and taco DansGame,2022-07-30 09:42:31,09:42:31,0
user_844,channel_5,<3,2022-07-30 10:59:38,10:59:38,0
user_608,channel_4,real friends how many of em,2022-07-30 11:00:03,11:00:03,0
user_31,channel_2,YEP giga chad talking points,2022-07-30 12:08:52,12:08:52,0
user_3,channel_3,PepeLaugh,2022-07-30 12:39:56,12:39:56,0
user_788,channel_1,"dont ask yourself WHO you become, ask WHY you become, and everything else will fall into place",2022-07-30 14:00:33,14:00:33,0
user_96,channel_1,Hi,2022-07-30 14:01:29,14:01:29,10
user_676,channel_5,(,2022-07-30 14:24:20,14:24:20,0
user_469,channel_3,Pog,2022-07-30 14:24:58,14:24:58,0
user_1327,channel_1,"@0v3rki1192 you do realise that Dr K has interviewed Amouranth before and knows exactly what he was doing, right",2022-07-30 15:37:34,15:37:34,0
user_1064,channel_2,testing,2022-07-30 15:47:22,15:47:22,0
user_707,channel_1,AYAYA,2022-07-30 16:44:07,16:44:07,0
user_361,channel_3,Kinda new here whats the procedure to getting an interview like this?,2022-07-30 17:09:05,17:09:05,0
user_164,channel_2,Sadge,2022-07-30 18:21:05,18:21:05,0
user_927,channel_5,TwitchUnity TwitchUnity TwitchUnity TwitchUnity TwitchUnity,2022-07-30 18:29:33,18:29:33,0
user_1113,channel_5,Jebaited,2022-07-30 18:50:37,18:50:37,0
user_14,channel_4,BOOMER,2022-07-30 19:19:13,19:19:13,0
user_67,channel_2,monkaW,2022-07-30 19:23:20,19:23:20,0
user_891,channel_2,Sadge not chat touched,2022-07-30 19:53:31,19:53:31,0
user_753,channel_3,widepeepoHappy,2022-07-30 20:24:07,20:24:07,0
user_380,channel_3,OMEGALUL,2022-07-30 20:42:30,20:42:30,0
user_971,channel_1,Dr.chad,2022-07-30 21:12:54,21:12:54,0
user_1292,channel_4,"Ow no... ""We live in the society...""",2022-07-30 21:39:34,21:39:34,0
user_618,channel_3,and gets worse if you do it last minute and somewhat succeed because now you get confirmation that your approach worked so it will work again,2022-07-30 22:14:21,22:14:21,0
user_580,channel_2,gachiBASS,2022-07-30 23:06:26,23:06:26,0
user_422,channel_2,i got exactly the same problem,2022-07-30 23:56:25,23:56:25,0
user_27,channel_4,Wut,2022-07-30 23:57:12,23:57:12,0
user_489,channel_3,deez,2022-07-31 00:02:33,00:02:33,0
user_76,channel_3,FeelsStrongMan,2022-07-31 00:14:49,00:14:49,0
user_1033,channel_1,SMOrc dom smash,2022-07-31 00:33:24,00:33:24,0
user_76,channel_5,FeelsStrongMan,2022-07-31 00:52:15,00:52:15,0
user_36,channel_1,i feel that,2022-07-31 01:03:00,01:03:00,0
user_839,channel_4,!guide,2022-07-31 01:28:20,01:28:20,0
user_775,channel_2,<3 based EZ,2022-07-31 02:45:47,02:45:47,0
user_454,channel_5,CHAD,2022-07-31 03:15:12,03:15:12,0
user_329,channel_3,You're the best!,2022-07-31 05:32:30,05:32:30,1
user_646,channel_5,Same,2022-07-31 06:32:28,06:32:28,0
user_844,channel_3,👍🏻,2022-07-31 06:44:55,06:44:55,0
user_779,channel_2,Hi,2022-07-31 07:53:18,07:53:18,5
user_3,channel_5,BELIEVERS EZ Clap,2022-07-31 07:56:53,07:56:53,0
user_734,channel_1,Fucking Brian,2022-07-31 08:00:06,08:00:06,0
user_694,channel_5,POG Bass,2022-07-31 08:29:38,08:29:38,0
user_855,channel_5,HES TOO POWERFUL,2022-07-31 09:29:00,09:29:00,0
user_885,channel_5,Oh no,2022-07-31 09:59:53,09:59:53,0
user_575,channel_3,EZ Clap,2022-07-31 11:53:27,11:53:27,0
user_869,channel_3,PogU,2022-07-31 11:55:15,11:55:15,0
user_905,channel_5,GNOBLIN,2022-07-31 12:12:43,12:12:43,0
user_381,channel_3,AYAYA,2022-07-31 13:02:53,13:02:53,0
user_899,channel_2,AYAYA,2022-07-31 13:47:31,13:47:31,0
user_425,channel_2,LULW,2022-07-31 14:01:08,14:01:08,0
user_575,channel_5,Sadge,2022-07-31 15:07:11,15:07:11,0
user_24,channel_3,MALK widepeepoHappy,2022-07-31 15:26:37,15:26:37,0
user_898,channel_2,peterparktv,2022-07-31 15:27:41,15:27:41,0
user_243,channel_1,oof,2022-07-31 15:47:31,15:47:31,0
user_254,channel_2,Destiny,2022-07-31 16:49:08,16:49:08,0
user_122,channel_2,wow. that is powerful.,2022-07-31 17:42:12,17:42:12,0
user_62,channel_3,Hi,2022-07-31 17:55:46,17:55:46,10
user_416,channel_2,widepeepoSad,2022-07-31 18:23:23,18:23:23,0
user_522,channel_3,I SEE HOW IT IS MATTY YOUR JUST NEVER GOING TO STREAM THEN?,2022-07-31 18:30:38,18:30:38,0
user_829,channel_2,EZ,2022-07-31 18:53:05,18:53:05,0
user_1373,channel_3,ResidentSleeper ResidentSleeper ResidentSleeper  PLEASE GOD NO,2022-07-31 20:37:03,20:37:03,0
user_965,channel_5,It's not gonna happen LUL,2022-07-31 21:25:37,21:25:37,0
user_1392,channel_3,"@pogchamp_is_whack30303030 oh okay, i watched it but i went fot a few mins and came back and it was off",2022-07-31 22:14:40,22:14:40,0
user_14,channel_3,PepeLaugh,2022-07-31 22:15:06,22:15:06,0
user_418,channel_3,LUL,2022-07-31 22:44:28,22:44:28,0
user_66,channel_1,Copium Parents,2022-07-31 23:05:58,23:05:58,0
user_949,channel_2,<3,2022-08-01 00:16:06,00:16:06,0
user_167,channel_3,and it might not happen Sadge,2022-08-01 00:35:42,00:35:42,0
user_117,channel_5,ilovenuggets asleepyLoves,2022-08-01 00:44:11,00:44:11,0
user_415,channel_3,Milk Pog,2022-08-01 02:04:49,02:04:49,0
user_725,channel_5,LES GOOOOOO,2022-08-01 02:16:21,02:16:21,0
user_1006,channel_2,"I love Dr. K, jesus christ",2022-08-01 03:17:01,03:17:01,0
user_206,channel_1,<3,2022-08-01 03:50:36,03:50:36,0
user_1004,channel_3,What are doms socials,2022-08-01 04:08:15,04:08:15,0
user_416,channel_2,Atman Pada,2022-08-01 04:44:45,04:44:45,0
user_501,channel_5,why lol,2022-08-01 05:01:47,05:01:47,0
user_844,channel_4,"Self acceptance, and self growth",2022-08-01 06:12:11,06:12:11,0
user_1232,channel_5,hiii,2022-08-01 06:28:45,06:28:45,0
user_249,channel_4,kaypikeHEART kaypikeHEART kaypikeHEART kaypikeHEART kaypikeHEART,2022-08-01 07:16:42,07:16:42,0
user_425,channel_1,FeelsStrongMan Clap,2022-08-01 07:36:30,07:36:30,0
user_65,channel_3,LULW,2022-08-01 08:50:20,08:50:20,0
user_96,channel_1,<3 <3 <3,2022-08-01 09:21:44,09:21:44,0
user_193,channel_5,EZ,2022-08-01 10:44:00,10:44:00,0
user_69,channel_1,KEKW,2022-08-01 11:10:42,11:10:42,0
user_1211,channel_3,"@Domwindu thank you, good luck!",2022-08-01 11:11:17,11:11:17,0
user_946,channel_3,EZ,2022-08-01 11:17:16,11:17:16,0
user_185,channel_5,monkaW,2022-08-01 11:31:54,11:31:54,0
user_985,channel_2,this kinda making me tear up FeelsStrongMan,2022-08-01 12:00:04,12:00:04,0
user_368,channel_1,PepoG JUST BREATHE FIRST,2022-08-01 12:18:43,12:18:43,0
user_22,channel_2,"parents stayed together, but remember listening to them fighting at night and not understanding it",2022-08-01 13:47:47,13:47:47,0
user_81,channel_1,yaya,2022-08-01 13:54:07,13:54:07,0
user_121,channel_5,also don't do this if you're prone to dissociate probably a good thing to keep in mine,2022-08-01 14:14:29,14:14:29,0
user_194,channel_5,well that's a change of pace LUL,2022-08-01 14:16:34,14:16:34,0
user_154,channel_1,,2022-08-01 14:19:34,14:19:34,5
user_378,channel_3,,2022-08-01 17:15:32,17:15:32,1
user_14,channel_5,Jebaited,2022-08-01 17:30:09,17:30:09,0
user_793,channel_1,weird,2022-08-01 17:53:49,17:53:49,0
user_238,channel_1,Pog,2022-08-01 18:03:41,18:03:41,0
user_918,channel_4,trevor noah's book is a good one for this subject,2022-08-01 18:06:35,18:06:35,0
user_732,channel_5,what's the suicidality stream?,2022-08-01 18:27:41,18:27:41,0
user_267,channel_2,Love your content!,2022-08-01 19:00:07,19:00:07,10
user_383,channel_5,deth monkaW,2022-08-01 19:41:07,19:41:07,0
user_581,channel_4,4? CHAD,2022-08-01 21:24:55,21:24:55,0
user_891,channel_4,Where's the link moon2A,2022-08-01 21:32:32,21:32:32,0
user_713,channel_5,Today is almost over lol,2022-08-01 21:40:43,21:40:43,0
user_566,channel_1,when you de only one that posts links,2022-08-01 21:51:40,21:51:40,0
user_198,channel_5,Dr K's blank face monkaW,2022-08-01 22:10:55,22:10:55,0
user_221,channel_3,Sadge,2022-08-01 22:23:44,22:23:44,0
user_412,channel_4,Love your content!,2022-08-01 22:54:38,22:54:38,1000
user_318,channel_2,,2022-08-01 23:33:34,23:33:34,1
user_39,channel_4,EZ DISCLAIMER,2022-08-02 00:05:08,00:05:08,0
user_926,channel_3,Is that stream on youtube?,2022-08-02 00:22:25,00:22:25,0
user_914,channel_2,AYAYA,2022-08-02 00:54:46,00:54:46,0
user_1162,channel_5,sanchovies,2022-08-02 02:26:04,02:26:04,0
user_535,channel_3,toxic marriage hurts children even more,2022-08-02 03:39:11,03:39:11,0
user_127,channel_2,EZ Clap,2022-08-02 03:47:44,03:47:44,0
user_430,channel_5,think man think,2022-08-02 04:08:04,04:08:04,0
user_382,channel_3,DansGame,2022-08-02 05:05:37,05:05:37,0
user_232,channel_2,INFP?,2022-08-02 07:18:09,07:18:09,0
user_954,channel_3,,2022-08-02 07:54:22,07:54:22,1
user_77,channel_1,If only... 😳,2022-08-02 08:59:19,08:59:19,0
user_26,channel_2,advice time,2022-08-02 09:27:36,09:27:36,0
user_39,channel_4, tiny,2022-08-02 09:52:15,09:52:15,0
user_578,channel_5,<3,2022-08-02 10:29:15,10:29:15,0
user_17,channel_1,<3,2022-08-02 10:37:52,10:37:52,0
user_1079,channel_1,I think hes mute,2022-08-02 10:46:18,10:46:18,0
user_347,channel_5,PLEASE RAID DAKOTAZ,2022-08-02 11:06:36,11:06:36,0
user_91,channel_5,@killermonk_ow just RNG all kids parents in the world 4Head,2022-08-02 11:20:30,11:20:30,0
user_1085,channel_4,PepeLaugh,2022-08-02 12:10:12,12:10:12,0
user_11,channel_1,dr. kult monkaW,2022-08-02 12:21:25,12:21:25,0
user_1094,channel_4,<3 <3,2022-08-02 12:22:23,12:22:23,0
user_1203,channel_4,PepeLaugh,2022-08-02 13:00:13,13:00:13,0
user_404,channel_2,how dare u,2022-08-02 13:39:27,13:39:27,0
user_151,channel_4,👋 Sadge,2022-08-02 13:46:05,13:46:05,0
user_374,channel_2,,2022-08-02 14:15:09,14:15:09,0
user_69,channel_4,Pog,2022-08-02 14:20:24,14:20:24,0
user_841,channel_5,Me AF,2022-08-02 14:48:04,14:48:04,0
user_368,channel_2,PepoG study at the last minute,2022-08-02 15:52:48,15:52:48,0
user_37,channel_2,YOU CANT QUANTIFY THAT 5Head,2022-08-02 16:07:05,16:07:05,0
user_538,channel_4,Hyper relatable.,2022-08-02 16:30:53,16:30:53,0
user_644,channel_4,samesies,2022-08-02 16:55:23,16:55:23,0
user_549,channel_4,but I'm tired BabyRage,2022-08-02 18:29:34,18:29:34,0
user_43,channel_1,"//twitch.amazon.com/prime ). Alongside supporting mental health for gamers, the stream, and DrK, you'll gain access to game and in-game loot, too. Just link any Amazon Prime account to your Twitch account!",2022-08-02 18:30:12,18:30:12,0
user_489,channel_2,post them nuts,2022-08-02 20:08:42,20:08:42,0
user_214,channel_1,Jebaited,2022-08-02 22:01:56,22:01:56,0
user_1311,channel_2,I'm going to solo a dungeon in WoW,2022-08-02 22:30:31,22:30:31,0
user_1116,channel_1,//lingeringthoughts169.wordpress.com/,2022-08-02 23:18:46,23:18:46,0
user_381,channel_1,"divorce is terrible, who says it doesn't friggin hurt!!",2022-08-02 23:19:23,23:19:23,0
user_452,channel_1,okay OMEGALUL,2022-08-03 00:18:19,00:18:19,0
user_355,channel_4,@creepyweeper facts.,2022-08-03 01:30:45,01:30:45,0
user_224,channel_4,I gained 10 lbs,2022-08-03 01:30:48,01:30:48,0
user_1109,channel_3,Love your content!,2022-08-03 01:33:34,01:33:34,10
user_136,channel_2,Dom ur a Chad dude shroudHands,2022-08-03 02:18:56,02:18:56,0
user_1076,channel_4,Sadge,2022-08-03 02:26:03,02:26:03,0
user_36,channel_3,who's LS,2022-08-03 02:35:33,02:35:33,0
user_24,channel_3,Unplug and replug BBoomer,2022-08-03 02:39:07,02:39:07,0
user_953,channel_1,just be you <3,2022-08-03 04:00:34,04:00:34,0
user_490,channel_3,im fat Sadge,2022-08-03 04:34:51,04:34:51,0
user_390,channel_3,'healthy' gamer gg LUL,2022-08-03 05:25:22,05:25:22,0
user_164,channel_3,Jebaited,2022-08-03 05:53:29,05:53:29,0
user_135,channel_5,drhgHeart drhgAOE1 drhgAOE2 drhgAOE3,2022-08-03 06:01:07,06:01:07,0
user_757,channel_3,Love your content!,2022-08-03 06:28:23,06:28:23,500
user_23,channel_1,FeelsStrongMan,2022-08-03 06:34:23,06:34:23,0
user_418,channel_4,monkaW,2022-08-03 06:35:23,06:35:23,0
user_43,channel_1,"@bin4rysl0th, healthygamer_gg has been streaming for  1 hour 46 mins",2022-08-03 06:38:21,06:38:21,0
user_14,channel_2,KEKW KEKW,2022-08-03 06:39:01,06:39:01,0
user_1059,channel_3,,2022-08-03 08:02:51,08:02:51,500
user_39,channel_2,KEKW,2022-08-03 09:23:30,09:23:30,0
user_14,channel_1,Sadge,2022-08-03 09:30:34,09:30:34,0
user_489,channel_5,love to all,2022-08-03 09:57:50,09:57:50,0
user_648,channel_1,You're the best!,2022-08-03 10:15:14,10:15:14,500
user_101,channel_5,call of the void monkaW,2022-08-03 10:41:19,10:41:19,0
user_1380,channel_4,lol,2022-08-03 11:10:45,11:10:45,0
user_551,channel_2,Love your content!,2022-08-03 13:20:29,13:20:29,1000
user_891,channel_2,@Domwindu Jebaited,2022-08-03 13:41:03,13:41:03,0
user_510,channel_1,Jebaited,2022-08-03 13:56:18,13:56:18,0
user_75,channel_1,<3,2022-08-03 14:58:41,14:58:41,0
user_122,channel_5,Writing is good cuz its good,2022-08-03 16:11:12,16:11:12,0
user_476,channel_3,Sadge,2022-08-03 16:22:06,16:22:06,0
user_1273,channel_1,take action,2022-08-03 16:22:18,16:22:18,0
user_864,channel_1,same LULW,2022-08-03 16:30:11,16:30:11,0
user_168,channel_2,4Head,2022-08-03 17:50:34,17:50:34,0
user_688,channel_4,@konkerinjo what is an ego death?,2022-08-03 18:04:37,18:04:37,0
user_674,channel_5,),2022-08-03 18:08:58,18:08:58,0
user_66,channel_5,OMEGALUL Streamer,2022-08-03 18:41:31,18:41:31,0
user_449,channel_3,CULT,2022-08-03 19:09:17,19:09:17,0
user_523,channel_4,bieber 😍,2022-08-03 19:15:39,19:15:39,0
user_693,channel_1,NO LOL,2022-08-03 20:14:18,20:14:18,0
user_15,channel_3,lirikCozysip Lyoon1595,2022-08-03 21:07:15,21:07:15,0
user_1032,channel_5,lets go bros,2022-08-03 21:15:26,21:15:26,0
user_66,channel_5,<3 FeelsStrongMan <3 FeelsStrongMan <3 FeelsStrongMan,2022-08-03 21:59:49,21:59:49,0
user_407,channel_5,@icyryno 100% lmaoo,2022-08-03 22:06:19,22:06:19,0
user_652,channel_4,LUL,2022-08-03 22:27:54,22:27:54,0
user_638,channel_1,EZ,2022-08-03 22:34:44,22:34:44,0
user_470,channel_3,You're the best!,2022-08-03 22:49:25,22:49:25,100
user_452,channel_3,PepeLaugh,2022-08-03 23:03:36,23:03:36,0
user_26,channel_5,tangled,2022-08-03 23:51:28,23:51:28,0
user_146,channel_2,Rooting for you Dom FeelsSnowyMan,2022-08-04 00:12:18,00:12:18,0
user_684,channel_5,,2022-08-04 00:29:54,00:29:54,0
user_25,channel_5,OMEGALUL,2022-08-04 01:14:04,01:14:04,0
user_174,channel_5,<3 <3 <3 <3 <3,2022-08-04 01:32:17,01:32:17,0
user_614,channel_4,EZ Clap,2022-08-04 01:41:40,01:41:40,0
user_1071,channel_4,"so simple,  but so true",2022-08-04 01:45:02,01:45:02,0
user_39,channel_1,adidas EZ,2022-08-04 02:00:27,02:00:27,0
user_791,channel_5,Welcome to Pseudo Science!,2022-08-04 03:17:46,03:17:46,0
user_164,channel_1,KEKW,2022-08-04 03:34:40,03:34:40,0
user_1117,channel_4,Hi,2022-08-04 04:51:36,04:51:36,25
user_1004,channel_4,TRUE GIGACHAD,2022-08-04 05:40:52,05:40:52,0
user_656,channel_2,Jebaited,2022-08-04 05:48:05,05:48:05,0
user_310,channel_5,LETS GOOOOOOOO,2022-08-04 05:59:18,05:59:18,0
user_380,channel_4,Pog,2022-08-04 06:53:26,06:53:26,0
user_14,channel_2,Pog,2022-08-04 07:08:36,07:08:36,0
user_99,channel_1,sus\,2022-08-04 07:24:24,07:24:24,0
user_753,channel_4,You're the best!,2022-08-04 07:36:39,07:36:39,1000
user_3,channel_5,DOUBTERS FeelsOkayMan 👉 🚪,2022-08-04 08:07:25,08:07:25,0
user_1038,channel_1,thanks got the stream dr k potastHype,2022-08-04 08:39:48,08:39:48,0
user_182,channel_5,Jigsaw family FeelsStrongMan,2022-08-04 08:47:36,08:47:36,0
user_1053,channel_2,I do HeyGuys,2022-08-04 08:52:24,08:52:24,0
user_892,channel_1,Love your content!,2022-08-04 08:55:03,08:55:03,1000
user_344,channel_1,GG EZ,2022-08-04 09:11:54,09:11:54,0
user_250,channel_1,annoy my family with guitar playing KEKW,2022-08-04 10:22:15,10:22:15,0
user_510,channel_4,"thats why I dont celebrate my birthday, as only child it was the worst",2022-08-04 11:45:55,11:45:55,0
user_38,channel_5,YEP Lactose intolerance,2022-08-04 11:51:11,11:51:11,0
user_793,channel_5,@icantf331myface true true,2022-08-04 12:20:26,12:20:26,0
user_50,channel_5,YEP YEP,2022-08-04 14:00:57,14:00:57,0
user_519,channel_1,You're the best!,2022-08-04 14:27:00,14:27:00,10
user_563,channel_1,OMEGALUL,2022-08-04 14:41:34,14:41:34,0
user_44,channel_5,i'm actually happy for my parents getting divorced,2022-08-04 15:24:44,15:24:44,0
user_1270,channel_4,Hi,2022-08-04 15:50:35,15:50:35,500
user_35,channel_2,OMEGALUL,2022-08-04 16:08:21,16:08:21,0
user_55,channel_3,Jebaited,2022-08-04 18:25:36,18:25:36,0
user_857,channel_4,giga chad EZ,2022-08-04 20:42:30,20:42:30,0
user_792,channel_3,; gotta to let go of past tramas in order to build your self worth. you gotta do it my guy. hope this helps,2022-08-04 21:04:07,21:04:07,0
user_32,channel_3,FeelsStrongMan,2022-08-04 21:13:24,21:13:24,0
user_6,channel_4,YUP,2022-08-04 21:53:09,21:53:09,0
user_199,channel_2,always felt on the outs,2022-08-04 22:27:22,22:27:22,0
user_495,channel_1,DOC NOOOOOOO,2022-08-04 22:37:54,22:37:54,0
user_902,channel_1,KEKW,2022-08-04 23:30:49,23:30:49,0
user_1162,channel_5,<3,2022-08-05 00:01:09,00:01:09,0
user_3,channel_1,FREE MONEY EZ Clap,2022-08-05 00:02:12,00:02:12,0
user_638,channel_4,monkaW,2022-08-05 00:41:13,00:41:13,0
user_454,channel_5,AYAYA,2022-08-05 01:10:40,01:10:40,0
user_394,channel_4,lit,2022-08-05 01:26:30,01:26:30,0
user_21,channel_4,i drink milk,2022-08-05 02:07:37,02:07:37,0
user_185,channel_1,monkaW TOO FAR,2022-08-05 02:21:17,02:21:17,0
user_599,channel_5,GAMER CHAD EZ,2022-08-05 02:25:01,02:25:01,0
user_494,channel_3,Its ok to game until 3am,2022-08-05 02:33:49,02:33:49,0
user_775,channel_3,damn..,2022-08-05 02:35:17,02:35:17,0
user_121,channel_1,"""feeling acutely unloved"" damn that cuts deep",2022-08-05 03:04:32,03:04:32,0
user_989,channel_5,take care man hmu if you wanna play vermintide Discord - Chozz,2022-08-05 03:33:40,03:33:40,0
user_26,channel_5,girlfriend?,2022-08-05 05:09:15,05:09:15,0
user_76,channel_3,monkaS,2022-08-05 05:25:39,05:25:39,0
user_479,channel_2,KEKW,2022-08-05 05:42:45,05:42:45,0
user_50,channel_3,POGGERS,2022-08-05 05:56:43,05:56:43,0
user_35,channel_2,Pog look at him go,2022-08-05 06:50:52,06:50:52,0
user_811,channel_4,got milk?,2022-08-05 07:21:21,07:21:21,0
user_579,channel_1,Thats incorrect,2022-08-05 09:12:13,09:12:13,0
user_59,channel_3,Find meaning in the means,2022-08-05 11:13:00,11:13:00,0
user_493,channel_3,drhgPepega,2022-08-05 11:35:34,11:35:34,0
user_39,channel_2,PepeLaugh,2022-08-05 12:03:29,12:03:29,0
user_361,channel_3,Could somebody tell me where the doc is on discord for the interviews?,2022-08-05 12:29:42,12:29:42,0
user_76,channel_5,Sadge,2022-08-05 13:06:21,13:06:21,0
user_478,channel_1,<3,2022-08-05 13:30:23,13:30:23,0
user_22,channel_5,"so we can be ""different"" people each day? like what we focus on ?",2022-08-05 13:33:47,13:33:47,0
